uuid,book_title,commenter,Full_Mask_comment,answer_quote_text,answer_quote_idx,num_sents,close_reading_example,explanation_human,human_eval_set
96997469,aeneid_book4,Conington,‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’ Three MSS. give ‘MASK MASK MASK’ which Heins. rather prefers. The expression might perhaps be just admissible on the principle which in Greek sometimes turns a cognate accusative into the subject of a passive verb or participle (see my note on Aesch. Cho. 843); but it would be extremely harsh.,,17,0,,,
30964038,aeneid_book4,Conington,"expresses that the thing had all but actually taken place: see on MASK , and comp. v. 603 of this book.",,19,0,,,
83086034,aeneid_book4,Conington,MASK .,,20,0,,,
98136386,aeneid_book4,Conington,"Comp. 1. 348 foll. ‘MASK MASK’ is explained by Forb. not ‘MASK MASK MASK MASK MASK MASK’ but ‘MASK MASK MASK’ referring to Sychaeus as Pygmalion's brother-in-law. It is difficult to decide, but the other interpretation seems the simpler. Com. “MASK MASK MASK” 2. 526.",,21,0,,,
90902001,aeneid_book4,Conington,"Terentianus Maurus, p. 1657, reads ‘MASK MASK’ supposing ‘MASK’ to be necessary, and imagining that the first foot might be a cretic. For similar fancies, critical and metrical, see on 2. 664, MASK . ‘MASK MASK’ like “MASK MASK MASK” MASK note. ‘MASK’ is rightly taken by Wagn. and Forb. with ‘MASK MASK’ “MASK MASK MASK MASK” That her spirit was not already tottering before Aeneas gave the impulse is evident from the context.",,22,0,,,
47828766,aeneid_book4,Conington,Comp. 1. 721.,,23,0,,,
04245926,aeneid_book4,Conington,"A translation of the Homeric MASK MASK MASK MASK MASK , which may perhaps show that ‘MASK’ qualifies ‘MASK MASK’ ‘MASK MASK MASK MASK MASK MASK’",,24,0,,,
14716080,aeneid_book4,Conington,6. 594.,,25,0,,,
97846044,aeneid_book4,Conington,"is supported by Rom., fragm. Vat., and Gud., adopted by Ribbeck, and defended by Jahu and Wund. Wagn. thinks that it could not well stand either as the abl. for “MASK MASK” or as the dat., “MASK MASK MASK” The former however might be maintained from 7. 140, “MASK MASK MASK MASK MASK” which seems sufficiently parallel. But the genitive is more natural. Serv. acknowledges both. ‘MASK MASK’ (6. 462) seems rightly understood by Thiel as ‘MASK MASK MASK MASK MASK’ (i. e. of the lower world), not ‘MASK MASK MASK MASK’",,26,0,,,
88927297,aeneid_book4,Conington,"This pleonastic use of ‘MASK’ after ‘MASK’ is probably an imitation of Homer's MASK — MASK MASK . It is found however elsewhere in the Latin poets, e. g. Prop. 2. 25. 25, “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” Markland ingeniously but needlessly conj. ‘MASK MASK MASK’ ‘MASK’ and ‘MASK’ are supported by the older MSS. (all Ribbeck's except one cursive, the Cod. Minoraugiensis), ‘MASK’ and ‘MASK’ by the later. The grammatical question is a difficult one: perhaps however we may say that the subj. would naturally mean that the judgment of heaven is to interpose to prevent her breaking the law (comp. Hor. 3 Od. 27. 53, “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK”), intimating consequently, what Dido would not wish to intimate, that she is in danger of breaking it. Madv. § 360 obs. 3 cites another passage to show that the present indicative is put with “MASK” and “MASK MASK” even to express a thing that one wishes to avoid, that is not to happen, “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” (Cic. Fam. 7. 14). There however “MASK” would be the natural word, so that the account of “MASK” seems to be that the writer playfully supposes that the thing he desires to prevent has already begun to take place. ‘MASK MASK’ 2. 157.",,27,0,,,
39861846,aeneid_book4,Conington,"has carried them with him to the grave. Forb. comp. Lucan 1. 112, “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” We may comp. also Soph. Oed. R. 971, MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK . The thought is the same as in Moore's well-known line “MASK MASK MASK MASK MASK MASK MASK”",,29,0,,,
17039597,aeneid_book4,Conington,"Dido's own, not, as some have thought, her sister's. Both views may be supported by parallel instances; but the absence of any mention of Anna in the line is decisive. MASK MASK MASK MASK MASK is said of Medea by MASK Her tears, as Henry remarks, show that her passion is strong in spite of her oath.",,30,0,,,
51121201,aeneid_book4,Conington,‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’,,31-53,0,,,
58109928,aeneid_book4,Conington,"The old pointing referred ‘MASK’ to ‘MASK MASK’ Wagn. rightly remarks “‘ MASK MASK ’MASK‘ mihi : ’MASK MASK MASK MASK MASK MASK‘ miserere sororis . ’” It is in fact equivalent to ‘MASK MASK MASK MASK MASK MASK MASK MASK’ With ‘MASK MASK MASK’ comp. 5. 724, “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK”",,31,0,,,
99583159,aeneid_book4,Conington,"Henry's proposal to join ‘MASK MASK’ an instrum. abl., with ‘MASK’ is very plausible, if only there were any authority for giving ‘MASK’ the rhetorical sense of celibacy. Failing this, we must throw the stress on ‘MASK MASK MASK’ ‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’ In any case we may accept Henry's punctuation, which places a comma after ‘MASK MASK’ so as to combine this line with the next, and also his quotation from Shakspeare, “MASK MASK MASK MASK MASK”",,32,0,,,
84293217,aeneid_book4,Conington,"2. 138. ‘MASK MASK’ may be the same thing as ‘MASK MASK’ (comp. MASK , “MASK MASK MASK MASK MASK MASK MASK MASK” and Munro's note): but it seems better to understand the words of the joys of wedded love, as MASK MASK is used Il. 3. 54. ‘MASK’ like “MASK MASK” MASK virtually = “MASK MASK” ‘MASK’ is not “MASK MASK” (Forb.), but the future of “MASK MASK”",,33,0,,,
26904507,aeneid_book4,Conington,"and ‘MASK’ are coupled again v. 427. ‘MASK MASK’ is of course not very exactly expressed, the body and the spirit not being identified, and the latter being represented as buried because its natural dwelling is underground. We have had the same identification viewed from the other side MASK (note). ‘MASK’ is a significant epithet: ‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’",,34,0,,,
63681514,aeneid_book4,Conington,"refers to what follows, so that it had best be distinguished only by a comma. ‘MASK’ expresses the state which prevented Dido fron. entertaining former proposals of marriage, not the effect of ‘MASK MASK’ Its position in the verse gives it a rhetorical emphasis, Anna being anxious to show that she understands the past history of her sister's feelings. The sense of desolation had been too strong for such weak inducements as former suitors had to offer. ‘MASK MASK’ see on v. 22, to which this is an answer. ‘MASK’ might be explained on the principle mentioned on 2. 344, MASK , 18; but the separation which this would involve between ‘MASK’ and ‘MASK’ would be harsh, so that we had better say that ‘MASK’ rhctorically = “MASK MASK”",,35,0,,,
77039130,aeneid_book4,Conington,"is the first reading of Pal., but Serv. acknowledges ‘MASK MASK’ ‘MASK’ vv. 196 foll.",,36,0,,,
03000267,aeneid_book4,Conington,"may be either a pleonasm or a return to the old mode of expression, when, as Forb. says, all distinctive names of countries were adjectives. Comp. Enn. Sat. fr. 10, “MASK MASK MASK MASK MASK MASK MASK MASK” ‘MASK MASK MASK’ as in 1. 339 the “MASK MASK” are called “MASK MASK MASK MASK”",,37,0,,,
89204186,aeneid_book4,Conington,"like “MASK MASK” MASK . With ‘MASK’ Henry comp. Catull. 60 (62). 59, “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK”",,38,0,,,
89930614,aeneid_book4,Conington,"The dangerous neighbourhood of Carthage has been already adverted to 1. 339, 563, &c.",,39,0,,,
50783527,aeneid_book4,Conington,Comp. 1. 339. Rom. reads ‘MASK’ here.,,40,0,,,
29496094,aeneid_book4,Conington,"refers to the habit of the Numidians of riding without bridles, for which Forb. comp. Sil. 1. 215, “MASK MASK MASK MASK MASK MASK” but it is hard to avoid suspecting that Virg. intended the epithet to have a further symbolical application. Perhaps it would not be going too far to translate ‘MASK MASK MASK MASK MASK MASK MASK’ ‘MASK’ is not to be pressed, as Virg. is expressly speaking of Dido's neighbours on one side only. ‘MASK MASK’ again may be meant to have a double reference—primarily to the Syrtes as unfriendly to ships, secondarily to the tribes near as barbarous to strangers —the latter being of course that which constitutes the real point of the words, as part of Anna's argument. See on the next verse. Comp. generally 1. 540, “MASK MASK MASK MASK”",,41,0,,,
56086788,aeneid_book4,Conington,"is rather pointless, as Anna's meaning is that the aid of the Trojan alliance is necessary against barbarous neighbours: but we must suppose that having launched into the enumeration of the discomforts of their position, she includes dangers of more kinds than one. We may say, if we please, that the mention of the Syrtes paved the way for the confusion. Some inferior MSS. have ‘MASK MASK MASK’",,42,0,,,
53079536,aeneid_book4,Conington,"The mention of Barce is an anachronism, as the town was not founded till long afterwards by the descendants of Battus, Hdt. 4. 160. Dido's fears from Pygmalion are glanced at again v. 325.",,43,0,,,
98258792,aeneid_book4,Conington,Juno is doubtless mentioned both as the patroness of Carthage and as the goddess of marriage.,,45,0,,,
84286522,aeneid_book4,Conington,"For ‘MASK’ inferior MSS. give ‘MASK MASK’ which was once the common reading. The two come to the same thing, but ‘MASK’ is the more poetical. We have had the same variety 1. 534.",,46,0,,,
26060484,aeneid_book4,Conington,‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’,,47,0,,,
64603271,aeneid_book4,Conington,"seems to be an abl. of circumstance, belonging both to ‘MASK MASK MASK MASK MASK’ and ‘MASK MASK MASK MASK’",,48,0,,,
66274108,aeneid_book4,Conington,= ‘MASK MASK MASK’ ‘MASK MASK MASK’,,49,0,,,
17774704,aeneid_book4,Conington,"giving force to a precept MASK note. Perhaps Forb. may be right in supposing a contrast here with ‘MASK MASK’ v. 45. ‘MASK MASK MASK MASK’ to avert the anger portended by the illomened dreams of v. 9. Anna assumes that the gods will be easy to reconcile. ‘MASK MASK’ is found elsewhere, as in Ov. M. 14. 156.",,50,0,,,
94865129,aeneid_book4,Conington,"‘MASK MASK MASK MASK MASK’ Forb., after Wund., finds a peculiar beauty in ‘MASK MASK’ Dido being supposed to weave her chains round Aeneas. This may very probably be the case, though the word also contains the notion of stringing together excuses for delay. Comp. 9. 219, “MASK MASK MASK MASK MASK”",,51,0,,,
28916845,aeneid_book4,Conington,"rages his fill, as in 10. 569, not ceases to rage, as the next line shows. ‘MASK MASK’ like “MASK MASK” 1. 535. “MASK MASK” MASK .",,52,0,,,
55302130,aeneid_book4,Conington,comp. 1. 551. ‘MASK MASK MASK MASK’ comp. “MASK MASK” MASK note. MASK has “MASK MASK MASK MASK MASK MASK MASK MASK MASK”,,53,0,,,
53363957,aeneid_book4,Conington,‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’,,54-89,0,,,
70338463,aeneid_book4,Conington,"For ‘MASK’ Serv. mentions another reading ‘MASK MASK’ possibly an error for ‘MASK MASK’ the first reading of fragm. Vat. and apparently Pal., adopted by Ribbeck. The word might stand, though not found elsewhere in Virg.; but ‘MASK’ seems preferable, the meaning being that Anna added fuel to a fire already kindled. So Donatus and Serv., the latter of whom comp. the Horatian proverb “MASK MASK MASK MASK” I have followed Ribbeck however in restoring ‘MASK’ (fragm. Vat., Rom., Pal. originally) for ‘MASK’ (Med., Gud.). See on 3. 330. ‘MASK’ with ‘MASK’ ‘MASK MASK’ being an abl. of circumstance. It is just possible however that ‘MASK MASK’ may go with ‘MASK MASK’ as in v. 197 below.",,54,0,,,
72312021,aeneid_book4,Conington,"Dido's wishes were on one side, her fears and scruples on the other, so Anna, by removing fears and scruples, allowed her to hope. The expression ‘MASK MASK’ apparently refers back to v. 27. Here of course it is in thought that the restraints of shame are broken.",,55,0,,,
